Date Time Prediction All_Predictions EXEC IPC FREQ AFREQ L3MISS_Rate L2MISS_Rate L3HIT L2HIT L3MPI L2MPI READ_Rate WRITE_Rate INST_Rate POWER_Total POWER_Proc POWER_DRAM
2018-01-20 13:15:57.626878 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.82612412833 3.39684325309 -1.10165195509 3.48647772029 -0.918279895555 -0.606377432095 0.258000764842 2.48192883699 -0.738442390717 -0.696336844833 -0.957981583165 -0.823408135839 -0.826956576037 -1.35075374199 -1.36937332516 -0.776302811322
2018-01-20 13:16:02.620134 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.842355321649 3.44306152961 -1.10731573269 1.24119868972 -0.919370201402 -0.607767453091 -0.182842189099 2.53548652972 -0.739074685804 -0.703193369739 -0.956553333243 -0.826677013361 -0.843039111229 -1.43201981934 -1.45929245153 -0.80278238316
2018-01-20 13:16:07.630585 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF -0.845684797201 3.37373411483 -1.10821820275 -1.00408034085 -0.919043109648 -0.607625781823 -0.19249568444 2.48192883699 -0.73591321037 -0.700839637308 -0.956458116581 -0.827766639201 -0.846750465504 -1.4353271597 -1.43028628173 -0.891566829912
2018-01-20 13:16:12.642715 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF -0.835280186099 3.48927980613 -1.10516847635 -1.00408034085 -0.919210849009 -0.607568292033 -0.0895250674614 2.54035541088 -0.740339275978 -0.703193369739 -0.959628831409 -0.826132200441 -0.835863826297 -1.44028817023 -1.44478936663 -0.868981312756
2018-01-20 13:16:17.654464 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.825291759442 3.46617066787 -1.10174531407 19.2034309343 -0.918833435447 -0.607198714811 0.0263168766399 2.54035541088 -0.741098030082 -0.702579352583 -0.958172016488 -0.82381674553 -0.825966881563 -1.38335466837 -1.40708134589 -0.782533298813
2018-01-20 13:16:22.674393 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.82612412833 3.51238894439 -1.10227434824 15.8355123884 -0.918858596351 -0.60730137515 -0.021950600069 2.53548652972 -0.740971571065 -0.70303986545 -0.95826723315 -0.82381674553 -0.826709152418 -1.40721476666 -1.43608751569 -0.78331210975
2018-01-20 13:16:27.684179 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.82612412833 3.51238894439 -1.10214986961 16.9581519037 -0.918892144223 -0.607321907218 -0.0316040954107 2.55983093551 -0.7412244891 -0.703346874028 -0.95826723315 -0.82422535522 -0.8264617288 -1.36162071745 -1.38387641006 -0.773187567576
2018-01-20 13:16:32.692281 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.839025846096 3.41995239135 -1.10613318572 13.5902333579 -0.919085044488 -0.607383503422 0.00379205417576 2.45758443121 -0.738568849735 -0.700583796827 -0.955982033274 -0.82558738752 -0.83982260419 -1.36988906834 -1.38097579308 -0.808234059715
2018-01-20 13:16:37.702668 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.836528739432 3.18886100875 -1.10414152766 1.24119868972 -0.90635362698 -0.603626134998 -0.739527087141 0.344490008982 -0.675212882024 -0.670036443328 -0.936367401006 -0.806927545002 -0.837348368007 -1.38193723679 -1.40998196287 -0.770072323831
2018-01-20 13:16:42.714016 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.831534526103 3.25818842353 -1.10267890378 9.09967529671 -0.897715049882 -0.601572928209 -1.01304278849 -0.0937092951665 -0.64005727519 -0.657346755442 -0.938271734236 -0.810605032214 -0.832152472022 -1.33681566477 -1.36067147422 -0.753717294166
2018-01-20 13:16:47.724792 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.831950710547 3.41995239135 -1.10370585246 9.09967529671 -0.899308573813 -0.602147826109 -1.0452211063 -0.0644960082233 -0.646759603112 -0.661440203148 -0.945317767187 -0.811830861284 -0.832647319258 -1.32523997352 -1.34326777234 -0.762284214466
2018-01-20 13:16:52.734365 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.835696370544 3.07331531745 -1.10320793795 11.3449543273 -0.89737957116 -0.601839845091 -1.13210256437 -0.132660344424 -0.631963898077 -0.655811712553 -0.943699083941 -0.810196422524 -0.836606097152 -1.30137987522 -1.31426160254 -0.76150540353
2018-01-20 13:16:57.746417 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.854840854971 1.8716401279 -1.10317681829 12.4675938426 -0.897547310521 -0.601306011326 -0.948686152879 -0.273857897983 -0.587703241992 -0.627669259581 -0.943984733926 -0.810060219294 -0.855657715764 -1.3576046613 -1.3780751761 -0.775524000385
2018-01-20 13:17:02.754068 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.908337203412 -1.53765103966 -1.10407928835 6.85439626614 -0.911218068452 -0.606048919009 -1.17071654574 -0.979845665777 1.2371003789 0.262143935301 -0.879713487418 -0.539015791477 -0.909054206838 -1.21231792417 -1.29975851765 -0.50683422732
2018-01-20 13:17:07.951421 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.908549457478 -1.5542896192 -1.10355025418 9.09967529671 -0.912056765258 -0.606172111416 -1.08383508766 -0.892205804948 1.28768398586 0.323545650877 -0.875047871005 -0.504964983963 -0.909266991149 -1.20948306101 -1.3055597516 -0.481912277354
2018-01-20 13:17:12.960837 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF -0.407026393149 -0.869103669783 -0.0629089198533 0.118559174435 -0.614738747673 -0.4622423155 -0.163535198415 -0.322546709555 -0.538384225211 -0.544776943554 -0.410104912932 0.654124503835 -0.394212667563 -0.098216700916 -0.223629618194 0.27664957472
2018-01-20 13:17:17.969485 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0.233897650722 0.58908295445 -0.262074725466 0.118559174435 -0.677641008093 -0.506180940786 -0.388783423056 0.656098403043 -0.681915209945 -0.665533650853 -0.770023893377 -0.511775145466 0.249088740117 -0.454464505129 -0.388964786034 -0.453875083643
2018-01-20 13:17:22.978043 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.821546099445 1.6405487453 -1.08394487019 0.118559174435 -0.887650688215 -0.593360101052 -0.24398099293 0.305538959724 -0.611730455295 -0.607202021056 -0.897614219778 -0.68611527994 -0.822255527288 -1.29216656994 -1.34326777234 -0.653250683367
2018-01-20 13:17:27.987724 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.776598179485 1.20147511835 -1.05033564049 1.24119868972 -0.865257483505 -0.584408119452 -0.324426787445 0.188685811951 -0.599084553557 -0.604131935277 -0.826201723658 -0.517223274668 -0.777224428751 -1.29004042257 -1.39547887797 -0.506055416384
2018-01-20 13:17:32.997636 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.907841943923 -1.49836550461 -1.10501287806 1.24119868972 -0.909960023244 -0.605535617311 -1.08061725588 -0.794828181804 1.04741185282 0.200742219726 -0.878856537464 -0.517223274668 -0.908556885365 -1.23121701193 -1.32586407046 -0.499046117956
2018-01-20 13:17:38.005921 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF 0x00000000000000000000FFFFFFFFFFFFFFFFFFFF -0.465292215319 -0.878347325087 -0.178051651223 0.118559174435 -0.313646594464 -0.420151576323 -1.04843893808 -0.736401607917 -0.250057665569 -0.457791179822 -0.571973237471 0.0303137101669 -0.465965516881 -0.387608982189 -0.429573423749 -0.124438057537
2018-01-20 13:17:43.015568 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.332113193216 0.970383735747 -0.753765308072 0.118559174435 -0.738865874902 -0.554225979652 -1.13853822793 0.57332742337 -0.641954160451 -0.661440203148 -0.823345223814 -0.632996020218 -0.332356762978 -0.8993017832 -0.893672140494 -0.565245047552
2018-01-20 13:17:48.026405 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF -0.307142126572 2.31071375485 -0.870775218869 0.118559174435 -0.701963215456 -0.400235470468 0.653794073855 -1.14538762512 -0.624376357034 -0.505377509393 -0.759550060613 -0.56898050209 -0.310088637328 -0.900955453379 -0.93138016123 -0.469451302372
