System;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;;;;Socket2;;;;;;;;;;;;;;;;Socket3;;;;;;;;;;;;;;;;SKT0trafficOut;;;SKT0trafficOut (percent);;;SKT1trafficOut;;;SKT1trafficOut (percent);;;SKT2trafficOut;;;SKT2trafficOut (percent);;;SKT3trafficOut;;;SKT3trafficOut (percent);;;SKT0 Core C-State;;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;;SKT1 Package C-State;;;;SKT2 Core C-State;;;;;SKT2 Package C-State;;;;SKT3 Core C-State;;;;;SKT3 Package C-State;;;;Proc Energy (Joules);;;;DRAM Energy (Joules);;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3MPI;L2MPI;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIout;C0res%;C1res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3MPI;L2MPI;L3OCC;LMB;RMB;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3MPI;L2MPI;L3OCC;LMB;RMB;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3MPI;L2MPI;L3OCC;LMB;RMB;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3MPI;L2MPI;L3OCC;LMB;RMB;READ;WRITE;TEMP;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;QPI0;QPI1;QPI2;C0res%;C1res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C1res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C1res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C1res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT2;SKT3;SKT0;SKT1;SKT2;SKT3;
2017-09-01;18:41:25.328;0.0731;0.981;0.0746;0.944;65.6;78.7;0.167;0.442;0.00247;0.00296;7.04;6.25;2.66e+04;2.71e+04;2.15e+03;1.96;49;0.146;3.66;1.17e+04;7.9;19.1;0.0492;73;0;15.5;0;0;0;177;47;0.288;1.02;0.283;0.948;63.1;71.5;0.117;0.45;0.00244;0.00276; 52560;2275;6990;1.59;0.913;45;0.00173;0.332;0.00521;0.829;0.701;2.36;0.703;0.238;0.00444;0.0149; 42960;30;32;1.82;1.79;52;0.00279;0.378;0.00738;0.88;0.909;2.55;0.643;0.348;0.00358;0.01; 46480;23;76;1.78;1.77;54;0.00278;0.514;0.0054;0.952;0.828;2.25;0.632;0.413;0.00327;0.00888; 34160;54;38;1.85;1.77;52;1.39e+03;1.38e+03;1.36e+03;  6%;  6%;  6%;274;255;1.99e+03;  1%;  1%;  9%;258;1.96e+03;273;  1%;  9%;  1%;253;257;2.01e+03;  1%;  1%;  9%;29.8;8.47;0.0924;61.6;0;26;0;0;0;0.629;21.4;0.0572;78;0;19.3;0;0;0;0.838;21.1;0.0201;78;0;17;0;0;0;0.567;25.3;0.0275;74.1;0;0;0;0;0;56.7;39;40.8;40.6;11 ;12.1 ;12.4 ;11.5 ;
2017-09-01;18:41:26.423;0.25;1.18;0.213;0.952;147;291;0.496;0.452;0.00159;0.00316;13.9;8.91;9.2e+04;7.81e+04;2.28e+03;2.36;58.9;0.501;12.5;2.19e+04;22.3;38.3;0;39.4;0;13.3;0;0;0;258;58.8;1;1.18;0.851;0.952;147;289;0.492;0.454;0.00159;0.00314; 48240;4325;12721;3.51;1.29;44;0.000813;0.856;0.00095;0.89;0.112;1.81;0.938;0.0404;0.0015;0.0242; 43280;2;11;3.46;2.52;52;0.00011;0.351;0.000312;0.941;0.0379;0.245;0.845;0.0498;0.00376;0.0243; 46480;0;9;3.45;2.53;54;0.000108;0.369;0.000292;0.893;0.029;0.227;0.872;0.0509;0.00293;0.023; 34480;0;4;3.5;2.57;52;2e+03;2e+03;2.03e+03;  9%;  9%;  9%;547;550;4.19e+03;  2%;  2%; 19%;548;4.18e+03;547;  2%; 19%;  2%;547;551;4.23e+03;  2%;  2%; 20%;89.4;2.91;0;7.69;0;0;0;0;0;0.107;31.8;0;68.1;0;26.2;0;0;0;0.0331;67.9;0;32.1;0;13.1;0;0;0;0.0326;50.4;0;49.6;0;13.9;0;0;0;103;47.5;56;51.6;13.6 ;15.1 ;15.8 ;14.3 ;
2017-09-01;18:41:27.383;0.255;1.07;0.238;0.952;181;296;0.39;0.434;0.00219;0.00359;18.2;10.9;8.24e+04;7.69e+04;2.08e+03;2.14;53.6;0.51;12.7;2.83e+04;24.9;71.1;0;4;0;0;0;0;0;267;58.8;1;1.09;0.92;0.952;180;294;0.386;0.435;0.0022;0.00359; 52960;5556;16429;4.58;1.59;43;0.00107;1;0.00106;0.952;0.083;1.88;0.956;0.0499;0.000966;0.0219; 43040;2;5;4.53;3.09;51;0.00495;0.25;0.0198;0.952;0.0204;0.0825;0.752;0.129;5.12e-05;0.000207; 46560;0;9;4.48;3.1;53;8.07e-05;0.249;0.000325;0.952;0.0192;0.0869;0.779;0.13;0.00295;0.0134; 34640;1;3;4.56;3.11;51;2.48e+03;2.49e+03;2.5e+03; 13%; 13%; 13%;737;745;5.46e+03;  3%;  4%; 29%;738;5.41e+03;739;  3%; 29%;  3%;739;746;5.49e+03;  3%;  4%; 29%;96.6;1.18;0;2.21;0;0;0;0;0;0.111;93.2;0;6.7;0;0;0;0;0;2.08;91.9;0;6.01;0;0;0;0;0;0.0341;98.9;0;1.11;0;0;0;0;0;97.6;54.8;58.1;56.7;13.6 ;15.1 ;15.8 ;14.3 ;
2017-09-01;18:41:28.430;0.258;1.09;0.236;0.952;178;330;0.461;0.425;0.00195;0.00363;17.7;10.6;9.09e+04;8.31e+04;2.21e+03;2.19;54.7;0.516;12.9;2.76e+04;24.8;73.8;0;1.49;0;0;0;0;0;286;61.9;1.02;1.11;0.92;0.952;178;328;0.458;0.427;0.00196;0.00363; 45600;5331;15796;4.48;1.55;42;0.00622;0.287;0.0217;0.952;0.0809;2.03;0.96;0.0497;0.000148;0.0037; 43040;1;8;4.41;3.02;51;5.87e-05;0.238;0.000247;0.952;0.015;0.0774;0.806;0.138;0.0029;0.015; 46560;1;3;4.38;3.03;51;6.83e-05;0.257;0.000265;0.952;0.0165;0.0756;0.782;0.164;0.00274;0.0126; 34480;0;4;4.44;3.04;50;2.43e+03;2.43e+03;2.45e+03; 12%; 12%; 12%;719;726;5.32e+03;  3%;  3%; 26%;720;5.29e+03;722;  3%; 26%;  3%;722;728;5.36e+03;  3%;  3%; 26%;96.6;1.03;0;2.36;0;0;0;0;0;2.28;97.7;0;0;0;0;0;0;0;0.026;96.4;0;3.58;0;0;0;0;0;0.0279;100;0;0;0;0;0;0;0;104;60.2;60.6;60.2;14.2 ;16 ;16.7 ;15 ;
2017-09-01;18:41:29.438;0.259;1.15;0.226;0.952;154;285;0.46;0.468;0.00175;0.00324;14.5;8.82;8.79e+04;7.65e+04;2.2e+03;2.3;57.4;0.519;13;2.27e+04;23.7;74;0;2.26;0;0;0;0;0;274;56.1;1.03;1.17;0.879;0.952;154;283;0.456;0.469;0.00176;0.00324; 50400;4519;13526;3.67;1.28;43;0.000933;1.02;0.000912;0.952;0.0717;1.72;0.958;0.0515;0.000908;0.0218; 43360;2;5;3.62;2.5;51;0.00532;0.263;0.0202;0.952;0.0142;0.075;0.811;0.148;3.15e-05;0.000167; 46560;0;3;3.6;2.5;52;7.04e-05;0.258;0.000273;0.952;0.0136;0.0739;0.817;0.173;0.00227;0.0124; 34640;0;4;3.65;2.54;51;2e+03;2e+03;2.03e+03; 10%; 10%; 10%;587;591;4.36e+03;  3%;  3%; 22%;587;4.33e+03;588;  3%; 22%;  3%;588;592;4.4e+03;  3%;  3%; 22%;92.3;2.16;0;5.55;0;0;0;0;0;0.0957;99.9;0;0;0;0;0;0;0;2.12;94.4;0;3.47;0;0;0;0;0;0.0287;100;0;0.00834;0;0;0;0;0;99.7;56.8;59.6;58;13 ;14.5 ;15.1 ;13.6 ;
2017-09-01;18:41:30.446;0.246;1.07;0.23;0.952;181;311;0.418;0.417;0.00218;0.00374;18.2;11;8.32e+04;7.79e+04;2.12e+03;2.13;53.4;0.491;12.3;2.84e+04;24.1;48.8;1.43e-05;27;0;0;0;0;0;260;60.6;0.976;1.09;0.898;0.952;181;309;0.415;0.419;0.00219;0.00374; 48640;5568;16608;4.59;1.59;41;0.000931;0.956;0.000974;0.952;0.0794;1.79;0.956;0.0451;0.00101;0.0227; 43440;2;4;4.54;3.1;51;0.00534;0.263;0.0203;0.952;0.0154;0.0826;0.814;0.12;3.4e-05;0.000183; 46480;1;1;4.49;3.11;51;8.53e-05;0.365;0.000234;0.952;0.0198;0.116;0.83;0.112;0.00274;0.0161; 34560;1;1;4.59;3.14;50;2.49e+03;2.49e+03;2.53e+03; 12%; 12%; 13%;738;748;5.48e+03;  3%;  3%; 28%;740;5.42e+03;741;  3%; 28%;  3%;741;750;5.53e+03;  3%;  3%; 28%;94.3;1.86;5.74e-05;3.81;0;0;0;0;0;0.102;89.8;0;10.1;0;0;0;0;0;2.14;59.2;0;38.6;0;0;0;0;0;0.0246;44.5;0;55.4;0;0;0;0;0;100;55.9;54.5;49.3;14 ;15.6 ;16.3 ;14.8 ;
2017-09-01;18:41:31.454;0.278;1.2;0.232;0.952;148;300;0.508;0.466;0.00157;0.00319;13.8;8.46;9.41e+04;7.87e+04;2.12e+03;2.39;59.8;0.555;13.9;2.16e+04;24.4;73.5;0;2.12;0;0;0;0;0;273;55.2;1.1;1.22;0.907;0.952;148;298;0.505;0.467;0.00158;0.00319; 53280;4270;12635;3.49;1.23;41;0.00093;1.03;0.000905;0.952;0.0498;1.71;0.971;0.0478;0.000632;0.0217; 43680;1;1;3.43;2.39;51;0.00534;0.26;0.0206;0.952;0.0129;0.0764;0.831;0.112;2.85e-05;0.000169; 46480;0;4;3.42;2.41;52;7.58e-05;0.273;0.000278;0.952;0.0212;0.0955;0.778;0.118;0.0033;0.0149; 34480;0;3;3.47;2.43;51;1.91e+03;1.92e+03;1.94e+03;  9%;  9%; 10%;554;559;4.14e+03;  2%;  2%; 21%;555;4.13e+03;556;  2%; 21%;  2%;556;559;4.19e+03;  2%;  2%; 21%;95.3;1.57;0;3.17;0;0;0;0;0;0.0951;99.9;0;0;0;0;0;0;0;2.16;94.4;0;3.4;0;0;0;0;0;0.0292;98.1;0;1.89;0;0;0;0;0;101;56.2;58.8;56.8;12.9 ;14.2 ;14.9 ;13.2 ;
2017-09-01;18:41:32.462;0.246;1.07;0.229;0.952;181;295;0.388;0.435;0.00217;0.00355;18.3;11;8.33e+04;7.77e+04;2.12e+03;2.14;53.6;0.492;12.3;2.85e+04;24.1;72.6;0;3.31;0;0;0;0;0;278;60.5;0.978;1.09;0.896;0.952;181;294;0.385;0.437;0.00218;0.00355; 52080;5607;16551;4.6;1.6;41;0.000768;0.948;0.00081;0.952;0.0657;1.41;0.953;0.0487;0.00101;0.0217; 43600;1;5;4.56;3.12;51;0.00548;0.264;0.0208;0.952;0.0139;0.0758;0.817;0.131;3e-05;0.000163; 46480;0;2;4.51;3.12;52;6.99e-05;0.254;0.000276;0.952;0.0143;0.0774;0.815;0.158;0.00242;0.0131; 34640;0;1;4.6;3.15;50;2.5e+03;2.5e+03;2.53e+03; 12%; 12%; 13%;740;750;5.5e+03;  3%;  3%; 28%;741;5.44e+03;743;  3%; 28%;  3%;743;751;5.54e+03;  3%;  3%; 28%;94.1;1.46;0;4.48;0;0;0;0;0;0.0851;99.9;0;0;0;0;0;0;0;2.18;89.1;0;8.74;0;0;0;0;0;0.029;100;0;0;0;0;0;0;0;101;58;60.3;59.3;14 ;15.6 ;16.3 ;14.7 ;
2017-09-01;18:41:33.471;0.253;1.17;0.215;0.952;142;289;0.508;0.448;0.00166;0.00337;13.8;8.53;8.58e+04;7.3e+04;2.12e+03;2.35;58.7;0.506;12.6;2.16e+04;22.6;72.7;0.000742;4.72;0;0;0;0;0;263;55.1;1.01;1.17;0.861;0.952;142;288;0.506;0.449;0.00166;0.00336; 50000;4177;12400;3.49;1.24;42;0.000547;0.919;0.000596;0.952;0.04;0.988;0.96;0.0516;0.000862;0.0213; 43280;1;2;3.43;2.41;51;6.04e-05;0.279;0.000216;0.952;0.0163;0.0798;0.796;0.123;0.00318;0.0156; 46640;0;2;3.43;2.42;52;6.94e-05;0.302;0.00023;0.952;0.017;0.0782;0.783;0.159;0.00289;0.0133; 34560;0;2;3.48;2.47;50;1.92e+03;1.93e+03;1.96e+03;  9%;  9%; 10%;552;555;4.14e+03;  2%;  2%; 21%;552;4.14e+03;554;  2%; 21%;  2%;554;556;4.2e+03;  2%;  2%; 21%;90.4;2.76;0.00297;6.83;0;0;0;0;0;0.0625;99.9;0;0;0;0;0;0;0;0.0227;87.9;0;12;0;0;0;0;0;0.0242;100;0;0;0;0;0;0;0;96.6;55.1;55.2;56.3;12.7 ;14.3 ;14.9 ;13.3 ;
2017-09-01;18:41:34.481;0.257;1.1;0.233;0.952;184;310;0.408;0.433;0.00211;0.00356;18;10.7;8.71e+04;7.9e+04;2.12e+03;2.2;55.1;0.514;12.8;2.8e+04;24.5;28.3;0;47.2;0;23.3;0;0;0;250;60.4;1.03;1.1;0.93;0.952;184;308;0.403;0.435;0.00211;0.00354; 54320;5560;16546;4.55;1.57;40;0.00108;0.981;0.0011;0.926;0.0803;2.13;0.962;0.0418;0.000877;0.0232; 43520;2;2;4.49;3.02;51;0.000338;0.887;0.000381;0.912;0.028;0.19;0.853;0.158;0.000977;0.00664; 46640;0;2;4.46;3.07;52;7.54e-05;0.329;0.000229;0.896;0.0161;0.0988;0.837;0.114;0.00252;0.0154; 34400;1;0;4.52;3.06;50;2.44e+03;2.46e+03;2.47e+03; 12%; 12%; 12%;735;744;5.41e+03;  3%;  3%; 27%;736;5.38e+03;737;  3%; 27%;  3%;737;745;5.45e+03;  3%;  3%; 28%;97.7;1.03;0;1.29;0;0;0;0;0;0.119;38.7;0;61.2;0;14.6;0;0;0;0.0418;38.2;0;61.7;0;15.1;0;0;0;0.0256;35.5;0;64.5;0;63.5;0;0;0;103;48.3;50.3;48.3;14 ;15.6 ;16.4 ;14.5 ;
