# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,26.416,7086000.0,16303.3,13807.6,2495.7,434.635932603,0.798076923077,0.721423076923,1.10734615385,1.22884615385,415.414900061,827.453058752,0.496846153846,0.460576923077,0.00154076923077,0.00306307692308,45.1707298607,34.6589188371,268246.517262,617.17519685,522.698364627,94.4768322229
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF,33.383,6971300.0,18081.0,15309.5,2771.5,385.559427023,0.621545454545,0.898212121212,0.689181818182,1.22696969697,322.520444538,590.420273792,0.453363636364,0.477939393939,0.0015403030303,0.00281727272727,34.4229098643,25.5201749393,208827.846509,541.622981757,458.601683492,83.0212982656
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF,38.309,6845100.0,19615.9,16527.3,3088.6,348.956713686,0.531710526316,0.920263157895,0.576447368421,1.23131578947,303.349082461,581.142812394,0.475526315789,0.453447368421,0.00170447368421,0.00324921052632,31.8254196142,22.6395886084,178681.249837,512.044167167,431.420814952,80.6233522149
0x000000000000000FFFFF000000000000000FFFFF,66.516,6691600.0,27413.5,23086.3,4327.2,244.098710489,0.299363636364,1.04454545455,0.286378787879,1.22878787879,187.575921583,343.64664141,0.453651515152,0.446348484848,0.00186333333333,0.00341136363636,18.9588971075,11.5003908834,100601.359072,412.133922665,347.07889831,65.055024355
0x00000000000000000000FFFFFFFFFFFFFFFFFFFF,26.308,6686000.0,15567.5,13157.7,2409.8,429.484502971,0.754538461538,1.32807692308,0.568884615385,1.24,393.454462521,608.788201308,0.353769230769,0.707269230769,0.00154576923077,0.00239346153846,43.028736506,29.9680705489,254143.226395,591.740155086,500.14064163,91.599513456
0x0000000000000000000000000FFFFFFFFFFFFFFF,33.318,6615000.0,17610.2,14893.3,2716.9,375.634575417,0.590666666667,1.49545454545,0.394606060606,1.24,315.054925266,484.632931148,0.35,0.713424242424,0.00158666666667,0.00244212121212,33.9186025572,22.6334113692,198541.329011,528.549132601,447.004622126,81.5445104748
0x000000000000000000000000000000FFFFFFFFFF,42.318,6661000.0,20585.1,17422.2,3162.9,323.583562868,0.467642857143,1.58238095238,0.296214285714,1.24,265.655276714,417.552814405,0.363714285714,0.719380952381,0.00168880952381,0.00265428571429,28.0069946595,17.1534571577,157403.468973,486.438395009,411.697150149,74.7412448603
0x00000000000000000000000000000000000FFFFF,81.625,6674300.0,34174.8,29281.2,4893.6,195.298875195,0.243296296296,1.5924691358,0.153024691358,1.24,148.606431853,229.941807044,0.353012345679,0.725185185185,0.00182691358025,0.00282469135802,14.9917304747,8.45427258806,81767.8407351,418.680551302,358.728330781,59.9522205207
