# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,39.705,1527150.0,18455.13,15266.6,3188.53,82.7493493679,0.111402,0.5607,0.33167075,1.2445,599.693590228,674.867900768,0.2344975,0.22375,0.012209905,0.013754575,40.7003400076,12.6954287873,38462.4102758,464.806195693,384.500692608,80.3055030853
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF,147.23,1563100.0,50135.69,42869.8,7265.89,31.1773907969,0.0316103767123,0.509938356164,0.0984018219178,1.22698630137,165.25922706,185.756571351,0.531540410959,0.209384931507,0.00504221712329,0.00819332191781,11.4556068736,3.42573864022,10616.7221354,340.526319364,291.175711472,49.3506078924
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF,169.446,1554131.0,55611.4,47606.3,8005.1,27.946266413,0.027309875,0.546136904762,0.09253825,1.20351190476,142.994871522,161.297947429,0.547629166667,0.209369047619,0.00516985892857,0.00892379166667,9.90784084605,2.88508138286,9171.83645527,328.195413288,280.952633877,47.2427794105
0x000000000000000FFFFF000000000000000FFFFF,178.541,1571081.0,58153.53,49480.2,8673.33,27.0160899949,0.0262013502825,0.525621468927,0.0868605480226,1.24062146893,130.712945486,148.446250441,0.495798305085,0.209566666667,0.00670739717514,0.0100720508475,9.00390946617,2.47774796825,8799.55304384,325.715269882,277.136344033,48.578925849
0x00000000000000000000FFFFFFFFFFFFFFFFFFFF,177.923,1555459.0,58040.95,49820.0,8220.95,26.7993373644,0.0221452982456,0.553011695906,0.063783122807,1.20871345029,136.269521085,153.199726848,0.603629239766,0.211759649123,0.00402348830409,0.00805961403509,9.45334779652,2.85001039776,8742.31549603,326.213867797,280.008767838,46.205099959
0x0000000000000000000000000FFFFFFFFFFFFFFF,222.081,1559737.0,71578.67,62023.9,9554.77,21.7905278206,0.0208358136364,0.512177272727,0.0607224772727,1.18309090909,111.12967791,124.638663371,0.626889090909,0.197571818182,0.00409375409091,0.00875673636364,7.70516613308,2.23505657846,7023.27979431,322.308842269,279.28503564,43.0238066291
0x000000000000000000000000000000FFFFFFFFFF,149.51,1558186.0,50121.49,42662.3,7459.19,31.0881819355,0.0287286713287,0.584111888112,0.075334965035,1.2013986014,156.122159053,176.656156779,0.50449020979,0.209237762238,0.00634647062937,0.00996454545455,10.7508929169,3.01989900341,10421.9517089,335.238378704,285.347468397,49.890910307
0x00000000000000000000000000000000000FFFFF,156.487,1585042.0,53686.71,45601.6,8085.11,29.523917558,0.02923942,0.561346666667,0.0745183933333,1.20346666667,148.446177638,166.775457386,0.394606666667,0.193441333333,0.00848336466667,0.0110098133333,10.1380114642,2.5806469547,10128.9052765,343.074568495,291.408231994,51.6663365008
