Date Time Prediction All_Predictions EXEC IPC FREQ AFREQ L3MISS_Rate L2MISS_Rate L3HIT L2HIT L3MPI L2MPI READ_Rate WRITE_Rate INST_Rate POWER_Total POWER_Proc POWER_DRAM
2018-01-10 08:12:18.405877 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000 -0.835610401853 0.457860387714 -0.977184236318 2.78935973041 -0.890174513362 -0.58185470958 0.515000175387 0.827738406263 -0.747258478797 -0.684630111631 -0.909766561183 -0.781135989836 -0.835051995433 -0.330457508191 -0.223807519819 -0.590034549729
2018-01-10 08:12:19.404204 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.866771416325 1.46336033029 -1.01751426969 2.62653396677 -0.893512270991 -0.586850375265 -0.312803624298 -0.169014753206 -0.752072694922 -0.712636981161 -0.912780868082 -0.790138829856 -0.866476163536 -0.224473082928 -0.109062223477 -0.536309356379
2018-01-10 08:12:20.414016 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000 -0.883520461604 0.676447331751 -1.01717103536 0.38496595399 -0.893208838479 -0.586292719561 -0.0669521198803 0.663274134951 -0.737756736446 -0.696788938106 -0.914137306187 -0.794422439221 -0.883676760813 -1.13076359913 -1.18553871494 -0.695246386704
2018-01-10 08:12:21.423363 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.892423608596 1.41964294148 -1.03072879126 -0.087228760567 -0.894825700292 -0.587256999216 -0.141641184513 -0.144095924219 -0.745611510123 -0.704842861626 -0.915945890326 -0.796745752775 -0.892277059452 -1.32018459617 -1.38782166003 -0.800085132059
2018-01-10 08:12:22.433643 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.889975243173 1.44150163588 -1.02952747112 0.146154833984 -0.894799691791 -0.587338324007 -0.210106160427 -0.064355671462 -0.747511858593 -0.707700705455 -0.915644459636 -0.796310131483 -0.889796204076 -1.30020548548 -1.34168695326 -0.867241623746
2018-01-10 08:12:23.444522 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.892034095915 1.41964294148 -1.03042846122 -0.0926562860216 -0.894686988286 -0.587140820945 -0.107408696557 -0.164030987409 -0.744471301041 -0.703284037719 -0.915744936533 -0.796527942129 -0.891780888377 -1.33635816196 -1.38545577764 -0.870972539951
2018-01-10 08:12:24.453083 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.892868765945 1.46336033029 -1.03124364275 -0.0980838114763 -0.8950511073 -0.58748935576 -0.238114559665 -0.119177095233 -0.747638548491 -0.708272274221 -0.91463969067 -0.795148474707 -0.892607840169 -1.12867054944 -1.12875753736 -0.866122348884
2018-01-10 08:12:25.495044 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000 -0.887359943744 0.265503876962 -1.01296641486 -0.087228760567 -0.885623025686 -0.584991522917 -1.07214244807 -0.95146598339 -0.661616107739 -0.675277168188 -0.907807261699 -0.787815516303 -0.887149958341 -1.05598464199 -1.04358577101 -0.849706317583
2018-01-10 08:12:26.546441 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.73767578494 -1.56079004047 0.541627658676 -0.087228760567 -0.806470487626 -0.543876032543 -0.216330249147 -1.07107636253 -0.567485513514 -0.572394790322 -0.819889977143 -0.72014900905 -0.73581778037 -0.800537441066 -0.773875177543 -0.698604211289
2018-01-10 08:12:27.546571 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.777183499717 -1.63379807978 0.906314130638 -0.087228760567 -0.771792486285 -0.533303809814 -0.406164955089 -0.861758199037 -0.420525231816 -0.489777123248 -0.809339902996 -0.739606760063 -0.770549755642 -0.720906414185 -0.689886352385 -0.651221575488
2018-01-10 08:12:28.666365 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.760490099107 -1.64516460087 1.30103360617 -0.0926562860216 -0.752719585548 -0.522499230541 -0.340812023535 -0.592634845981 -0.400254848134 -0.466914372611 -0.799292213333 -0.735395754247 -0.755664623383 -0.788169420164 -0.765594589147 -0.67621871406
2018-01-10 08:12:29.676853 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.570741778839 -0.80557214882 -0.415138026589 0.167864935803 -0.818607788095 -0.520988913008 0.502551997948 -0.53781342221 -0.693668651937 -0.615002643782 -0.858573582348 -0.723053150992 -0.52742592874 -0.83516789959 -0.855498120302 -0.576976343012
2018-01-10 08:12:30.688267 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000 0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000 -0.67813598943 -0.781527584976 -0.612497764356 0.167864935803 -0.820775163179 -0.53504648389 0.281596848408 -0.657423801346 -0.643499452323 -0.585384989548 -0.856564044415 -0.738590310383 -0.674623347749 -0.98577233872 -0.99863400543 -0.716139517451
2018-01-10 08:12:31.790930 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.764941672603 -0.86240475427 -0.734774993191 0.167864935803 -0.817740838062 -0.547361380696 -0.135417095794 -1.18570297586 -0.562417917593 -0.559924199066 -0.854554506482 -0.728135399391 -0.763934141305 -1.0274430553 -1.0542322418 -0.704200585596
2018-01-10 08:12:32.815385 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.552379038167 -1.59357808207 2.58387190166 1.48675362129 -0.656054656811 -0.496707654211 -0.701809169262 -1.36412179141 -0.496539170625 -0.567718318601 -0.705848699462 -0.709258476767 -0.535695446661 0.836703110412 1.14485544789 -0.329616598633
2018-01-10 08:12:33.897763 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.846182888906 -1.63139362339 0.0439378851751 1.81240514857 -0.793032762106 -0.552008511566 -0.882307742126 -0.836839370051 -0.260895960317 -0.453404565416 -0.835966280605 -0.761533031726 -0.84067526762 -0.517214623802 -0.48168870129 -0.509073668084
2018-01-10 08:12:34.938680 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.471137821865 -0.851475407068 -0.200616572493 0.167864935803 -0.812105662844 -0.517619743127 0.47454359871 -0.841823135848 -0.70557750235 -0.633708530667 -0.833454358189 -0.681669128317 -0.429845617262 -0.746308426344 -0.809363413525 -0.37401450147
2018-01-10 08:12:35.965116 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.396573965806 -0.785899323857 -0.127679278101 0.167864935803 -0.8394145889 -0.509951977191 0.857325054955 -0.193933582193 -0.736743217262 -0.633708530667 -0.872640347876 -0.730313505848 -0.375266798977 -0.853434515075 -0.911096356674 -0.473256872518
2018-01-10 08:12:36.976037 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.384332138692 -0.755297151692 -0.136260136265 0.167864935803 -0.829011188497 -0.507628411756 0.770187812883 -0.0743232030566 -0.729141823381 -0.632669314729 -0.861085504763 -0.738009481995 -0.365343377471 -0.818613779306 -0.863778708698 -0.485941987615
2018-01-10 08:12:37.995379 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.494508582719 -0.932352576362 -0.166293139838 0.167864935803 -0.845049764117 -0.528308144128 0.745291458006 0.154930023621 -0.729775272871 -0.63734578645 -0.877111569777 -0.770826285941 -0.491040049883 -0.954471731977 -0.922925768668 -0.832171011421
2018-01-10 08:12:39.066942 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.606910813494 -1.13782430376 -0.174873998002 0.167864935803 -0.834212888698 -0.545270171804 0.26292458225 -1.51463151849 -0.695315620611 -0.640983042233 -0.870630809944 -0.790864865342 -0.601851590036 -0.966268921145 -0.931206357064 -0.852317958927
2018-01-10 08:12:40.098506 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.815021874434 -0.932352576362 -0.808570373399 0.167864935803 -0.816873888028 -0.556423285893 -0.599111705392 -1.19567050746 -0.481336382863 -0.550051647654 -0.849028277167 -0.769301611421 -0.808589538083 -1.12067890517 -1.17489224414 -0.689276920777
2018-01-10 08:12:41.110368 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.453887974568 -0.842731929307 -0.174873998002 0.167864935803 -0.847650614218 -0.521221269551 0.854213010596 -0.597618611778 -0.73877025563 -0.638385002388 -0.86209027373 -0.693285696085 -0.434807328015 -0.936871086848 -0.946584592656 -0.688530737536
2018-01-10 08:12:42.122705 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.402694879363 -0.788085193298 -0.136260136265 0.167864935803 -0.838547638866 -0.509138729289 0.857325054955 -0.154063455814 -0.734462799098 -0.629032058945 -0.872941778566 -0.736121789732 -0.393459738405 -0.977305001334 -0.983255769838 -0.731436273891
2018-01-10 08:12:43.134966 0x000000000000000FFFFF000000000000000FFFFF_1800000 0x000000000000000FFFFF000000000000000FFFFF_1800000 -0.386001478753 -0.761854760013 -0.136260136265 0.167864935803 -0.82727728843 -0.501470963353 0.80442030084 -0.0543881398673 -0.725974575931 -0.621757547379 -0.857568813381 -0.733943683275 -0.38022850973 -0.980254298625 -0.993902240633 -0.709423868282
