# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,135.175,6890030.0,70832.0,58583.3,12248.7,97.2728427829,0.151712121212,0.151303030303,1.01425378788,1.24007575758,305.38620307,348.656926207,0.127727272727,0.239507575758,0.00597053030303,0.00684628787879,36.2640281117,36.6644719808,50971.1855003,524.002219345,433.388570372,90.6136489736
2100000,142.995,6710210.0,67234.41,54509.3,12725.11,99.8032108856,0.139674460432,0.168302158273,0.846071007194,0.999028776978,296.124409944,334.307493269,0.117870503597,0.232978417266,0.00629618705036,0.00714244604317,34.7104304346,34.8420574146,46926.1862303,470.18713941,381.197244659,88.9898947516
2000000,140.068,6741360.0,62008.26,49614.5,12393.76,108.717128976,0.143229411765,0.179897058824,0.807570588235,0.951036764706,304.35231459,342.807779079,0.116169117647,0.231147058824,0.00630602941176,0.00715286764706,35.6175000714,35.7963560556,48129.1943913,442.701116601,354.217237342,88.4838792586
1900000,153.775,6824040.0,62633.37,49708.9,12924.47,108.952144839,0.132078456376,0.176604026846,0.757561744966,0.903865771812,279.317964559,315.581856609,0.118536912752,0.231167785235,0.00627140939597,0.0071166442953,32.2819704113,32.3352495529,44376.7842627,407.305283694,323.257356527,84.0479271663
1800000,150.479,6780400.0,61398.17,48573.6,12824.57,110.433258841,0.134083630137,0.188952054795,0.721914794521,0.856630136986,286.450733989,322.341323374,0.114728767123,0.231780821918,0.00634328767123,0.00717746575342,33.0807953269,33.2316004227,45058.7789658,408.01819523,322.793213671,85.2249815589
1700000,137.965,6857120.0,52539.66,40493.5,12046.16,130.513216111,0.147908592593,0.219866666667,0.681208148148,0.808637037037,310.19910847,348.855144421,0.114785185185,0.236244444444,0.00621059259259,0.00702792592593,35.6530279419,36.0363135578,49701.8809118,380.818758381,293.505599246,87.3131591346
1600000,136.973,6803320.0,51067.79,39081.0,11986.79,133.221351462,0.147790820896,0.23023880597,0.651622014925,0.761664179104,312.00185438,350.379271827,0.11383358209,0.236149253731,0.00625246268657,0.00707328358209,35.9049666723,36.3213772057,49669.0588656,372.831068897,285.319004475,87.5120644215
1500000,145.453,6803520.0,53085.93,40751.7,12334.23,128.160512588,0.139167163121,0.233858156028,0.602556737589,0.713893617021,298.920613532,334.494304002,0.11024964539,0.231829787234,0.00636007092199,0.00715354609929,33.7466054327,34.1122424426,46774.6969812,364.969646552,280.170914316,84.7987322365
1400000,152.823,6442730.0,57121.22,44399.9,12721.32,112.790483116,0.125419121622,0.220682432432,0.579929459459,0.666831081081,287.550761338,320.131132094,0.105839864865,0.226445945946,0.00680405405405,0.00761824324324,32.6910478135,32.5897999647,42158.1175608,373.773712072,290.53152994,83.2421821323
1300000,137.394,6702850.0,49580.69,37665.8,11914.89,135.190736555,0.145194552239,0.271425373134,0.544651567164,0.618925373134,318.852133281,354.436874973,0.105982089552,0.233149253731,0.00648425373134,0.00725507462687,35.8672431111,36.1070352417,48785.6092697,360.865030496,274.144431343,86.7205991528
1200000,155.094,6714640.0,53141.83,40488.0,12653.83,126.353194837,0.1287856,0.26736,0.491353133333,0.571,288.618257315,320.028498846,0.103169333333,0.227506666667,0.00662489333333,0.00738546666667,31.8436883438,31.9824300102,43294.002347,342.642719899,261.054586251,81.588133648
