# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,10.073,975000.0,5789.8,4836.8,953.0,168.399599295,0.288,0.3235,1.1028,1.24,1292.32602005,6359.66444952,0.7599,0.1624,0.0134341,0.0661088,83.1688672689,2.47394023628,96793.4081207,574.784076243,480.174724511,94.6093517324
2100000,12.101,1088000.0,6042.4,4977.3,1065.1,180.060902952,0.267358333333,0.37525,0.847808333333,0.99825,1130.78257995,5497.8266259,0.779833333333,0.164333333333,0.01241575,0.06046825,72.9243864143,2.46872159326,89909.9247996,499.330633832,411.313114619,88.0175192133
2000000,11.092,946860.0,5278.22,4308.1,970.12,179.390021636,0.253795454545,0.346636363636,0.809272727273,0.946090909091,1167.71547061,5671.42084385,0.773636363636,0.165454545455,0.0136836363636,0.0660718181818,75.2887666787,2.45609448251,85364.2264695,475.858276235,388.397042914,87.4612333213
1900000,11.095,954560.0,5130.83,4139.6,991.23,186.043973392,0.255727272727,0.368545454545,0.778357272727,0.900090909091,1211.81523209,5852.96079315,0.767545454545,0.165545454545,0.0140755454545,0.0674918181818,78.006669671,2.35241099594,86035.1509689,462.445245606,373.105002253,89.3402433529
1800000,11.098,923360.0,5075.84,4079.1,996.74,181.912747447,0.247117272727,0.369181818182,0.740963636364,0.851363636364,1210.66408362,5824.87835646,0.764636363636,0.167363636364,0.0145311818182,0.0695972727273,77.9033159128,2.42169760317,83200.5766805,457.365291043,367.5527122,89.812578843
1700000,11.101,915000.0,4991.02,3999.5,991.52,183.32925935,0.245064545455,0.380181818182,0.702709090909,0.805909090909,1200.96207549,5771.41698946,0.763181818182,0.166272727273,0.0145345454545,0.0695918181818,77.3051977299,2.44032069183,82425.0067561,449.600936853,360.2828574,89.3180794523
1600000,11.104,888380.0,4777.99,3826.8,951.19,185.931741171,0.237616363636,0.416818181818,0.647879090909,0.759,1117.50090058,5356.08789625,0.741818181818,0.166090909091,0.0138821818182,0.0660590909091,71.9957672911,2.29863112392,80005.4034582,430.294488473,344.632564841,85.6619236311
1500000,12.121,935940.0,5189.03,4145.7,1043.33,180.368970694,0.229554166667,0.419666666667,0.615465,0.711,1119.06938371,5329.24676182,0.72975,0.165833333333,0.0144525,0.0684028333333,72.1219371339,2.30253279432,77216.401287,428.102466793,342.026235459,86.076231334
1400000,12.125,921740.0,5122.12,4076.4,1045.72,179.95283203,0.2258525,0.4435,0.572933333333,0.665666666667,1117.3657732,5298.09484536,0.726833333333,0.1645,0.0145515833333,0.06855625,72.0447835052,2.32701030928,76019.7938144,422.442886598,336.197938144,86.2449484536
1300000,13.148,943110.0,5218.44,4153.5,1064.94,180.726423989,0.213251538462,0.471230769231,0.509971538462,0.618307692308,1010.65181016,4793.72528141,0.731692307692,0.163384615385,0.0134203846154,0.0632873076923,65.0808487983,2.19318527533,71730.3011865,396.899908731,315.903559477,80.9963492546
1200000,12.137,868790.0,4869.23,3864.3,1004.93,178.424514759,0.212681666667,0.497666666667,0.480785,0.571,1050.8074483,4987.46807284,0.729416666667,0.168666666667,0.0141961666667,0.0668134166667,67.7354370932,2.03971327346,71581.9395238,401.188926423,318.390046964,82.7988794595
