# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,34.236,12999100.0,20510.68,18790.1,1720.58,633.772259135,1.12788235294,0.956411764706,1.18032352941,1.23970588235,53.6102348405,64.6220352845,0.176852941176,0.733147058824,0.000150902941176,0.000186511764706,3.59469564201,5.66158429723,379690.968571,599.096857109,548.840401916,50.2564551934
2100000,41.317,12984300.0,20342.43,18436.8,1905.63,638.286576382,0.929682926829,0.960853658537,0.967317073171,0.999926829268,29.0236464409,39.431710918,0.267829268293,0.798414634146,9.76536585366e-05,0.00013332195122,1.94711619914,3.11755451751,314260.473897,492.350122226,446.227944914,46.122177312
2000000,44.379,12998420.0,17069.65,15200.1,1869.55,761.493059319,0.870298863636,0.946,0.908999545455,0.950431818182,38.1464206043,47.6148628856,0.210388636364,0.729886363636,0.000211109090909,0.000391902272727,2.55711034498,4.10782126682,292895.738976,384.633497826,342.506590955,42.1269068704
1900000,47.423,12982400.0,16818.53,14935.4,1883.13,771.910505853,0.815873829787,0.926212765957,0.869989361702,0.904212765957,30.5039748645,39.8498618814,0.242978723404,0.727063829787,0.000157514893617,0.000278914893617,2.05581679776,3.20892815722,273757.459461,354.649220842,314.940008013,39.7092128292
1800000,49.462,12982320.0,16576.28,14524.5,2051.78,783.186577447,0.781630408163,0.94912244898,0.815897959184,0.855265306122,36.0611984958,44.9987869476,0.217836734694,0.727571428571,0.00020459244898,0.000389587755102,2.41731025838,3.79402369496,262470.583478,335.13161619,293.649670454,41.4819457361
1700000,52.508,12984110.0,16540.65,14498.4,2042.25,784.981847751,0.736533076923,0.949653846154,0.770559615385,0.808884615385,26.8037632361,35.4589776796,0.262,0.756692307692,0.0001653725,0.000319634615385,1.80900053325,2.80908242554,247278.700389,315.011998172,276.117924888,38.8940732841
1600000,55.588,12981520.0,16689.2,14400.7,2288.5,777.839560914,0.695592727273,0.946563636364,0.729141272727,0.761036363636,33.6879362452,42.5903072606,0.225563636364,0.712236363636,0.000207965454545,0.000385047272727,2.25280636109,3.61401741383,233530.977909,300.230265525,259.061308196,41.1689573289
1500000,58.633,12960210.0,16799.54,14424.3,2375.24,771.462194798,0.658923275862,0.947068965517,0.689382586207,0.713413793103,30.8962529633,39.4828850647,0.2255,0.715672413793,0.000199267241379,0.000363051724138,2.07115446933,3.26488496239,221039.516996,286.520218989,246.009926151,40.5102928385
1400000,62.732,12984830.0,16791.22,14504.7,2286.52,773.310694518,0.616014677419,0.950451612903,0.642624677419,0.666612903226,16.269049289,24.4070012115,0.339951612903,0.793048387097,0.000137829032258,0.000289248387097,1.12443410062,1.77376777402,206988.937066,267.665944016,231.216922783,36.4490212332
1300000,67.828,12992620.0,17406.63,14759.7,2646.93,746.417887897,0.570138656716,0.952044776119,0.594854029851,0.618835820896,25.8744176446,34.4024591614,0.258985074627,0.722970149254,0.00019416119403,0.000351071641791,1.74398478504,2.81144954886,191552.456213,256.628973285,217.604823967,39.0241493189
1200000,73.966,12991190.0,17927.25,15196.1,2731.15,724.661618486,0.523394109589,0.950602739726,0.547734657534,0.571,17.2912689614,24.8771056972,0.316917808219,0.757739726027,0.000141410958904,0.000269109589041,1.18393991834,1.88272855096,175637.31985,242.371495011,205.447097315,36.9243976962
