# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,41.349,5080950.0,17323.46,15580.9,1742.56,293.298798277,0.36562195122,0.461536585366,0.786575609756,1.2356097561,37.0110522624,61.2590389127,0.415853658537,0.166804878049,0.000299146341463,0.000549268292683,2.75934121744,1.02249147501,122879.634332,418.95716946,376.814433239,42.1427362209
2100000,38.347,4302270.0,14456.09,12845.4,1610.69,297.609519587,0.333963157895,0.484421052632,0.683778947368,0.995973684211,38.5078363366,54.497092341,0.314894736842,0.183315789474,0.000348026315789,0.000541236842105,2.85798106762,0.983205987431,112193.131145,376.980989386,334.977964378,42.0030250085
2000000,39.393,4220550.0,11174.01,9819.4,1354.61,377.711314022,0.318909487179,0.487641025641,0.651525641026,0.948923076923,36.9636737491,50.8440585891,0.280256410256,0.18741025641,0.000385641025641,0.000612564102564,2.75736806032,0.966466123423,107139.593329,283.654710228,249.267636382,34.3870738456
1900000,42.447,4324680.0,11085.03,9637.0,1448.03,390.136968506,0.303161428571,0.485095238095,0.62236047619,0.900285714286,35.6084057766,49.5582726694,0.292261904762,0.182404761905,0.000424785714286,0.000733119047619,2.66047070464,0.897142318656,101884.232101,261.149904587,227.036068509,34.1138360779
1800000,44.486,4335030.0,11117.7,9608.4,1509.3,389.921476564,0.289904545455,0.485272727273,0.5947,0.852727272727,33.421975453,46.5899384076,0.293272727273,0.184090909091,0.000402,0.000666,2.48352290608,0.834329901542,97447.061997,249.914579868,215.987052106,33.9275277615
1700000,45.528,4250900.0,10827.71,9290.3,1537.41,392.594556005,0.277795777778,0.485555555556,0.569373555556,0.805555555556,31.938587243,44.1135125637,0.283777777778,0.191,0.000411,0.000695555555556,2.37651555087,0.83254261114,93368.915832,237.825294324,204.05684414,33.7684501845
1600000,48.597,4293480.0,11094.74,9462.3,1632.44,386.983381314,0.262911666667,0.485979166667,0.53859,0.7593125,30.0409490298,41.7124513859,0.289375,0.184854166667,0.000403229166667,0.000681770833333,2.23904767784,0.800152272774,88348.6634977,228.300923925,194.709549972,33.5913739531
1500000,49.644,4176370.0,10954.39,9280.9,1673.49,381.250804472,0.250306326531,0.493836734694,0.505212040816,0.712795918367,28.9406574813,39.8557731045,0.28312244898,0.191367346939,0.000400142857143,0.000653265306122,2.15065264685,0.787426476513,84126.3798243,220.658891306,186.949077431,33.7098138748
1400000,53.724,4235250.0,11401.63,9618.8,1782.83,371.460045625,0.234554150943,0.492698113208,0.475046037736,0.665603773585,27.0227458864,36.6279502643,0.271622641509,0.194490566038,0.000402867924528,0.000656867924528,2.00597498325,0.720646266101,78833.4822426,212.226006999,179.041024496,33.1849825032
1300000,55.795,4172640.0,11467.06,9602.8,1864.26,363.880541307,0.222515636364,0.494854545455,0.449758,0.618836363636,27.230755444,36.4745944977,0.2614,0.191090909091,0.000420890909091,0.000658745454545,2.0140514383,0.702751142575,74785.1958061,205.521283269,172.108611883,33.4126713863
1200000,57.909,4056390.0,11512.3,9598.9,1913.4,352.352701024,0.208412105263,0.497701754386,0.417074736842,0.571,24.8738538051,33.0518572243,0.256263157895,0.199614035088,0.000401649122807,0.000625228070175,1.83382548481,0.677735757827,70047.6609853,198.79984113,165.75834499,33.0414961405
