# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
2101000,75.817,10004300.0,35602.38,31287.8,4314.58,281.000876908,0.392329333333,0.439693333333,0.875213333333,1.23986666667,162.014323964,205.730904678,0.342346666667,0.176125333333,0.00100955866667,0.00135886666667,16.4344803936,9.63936847936,131953.255866,469.583075036,412.675257528,56.9078175079
2100000,60.671,7775300.0,26277.79,22609.7,3668.09,295.888657303,0.381251666667,0.472283333333,0.784993333333,0.999483333333,198.385884525,239.546076379,0.290966666667,0.1825,0.00129719,0.00164065,19.8607571987,11.5455983913,128155.131776,433.119447512,372.660744013,60.4587034992
2000000,39.49,5958530.0,16695.51,14057.2,2638.31,356.894158968,0.448755897436,0.519666666667,0.846615384615,0.94958974359,302.997467713,350.610281084,0.212333333333,0.192871794872,0.00190222820513,0.00237766666667,30.4637123322,17.5258293239,150887.060015,422.778171689,355.968599645,66.8095720436
1900000,40.514,5934250.0,16176.19,13490.1,2686.09,366.85090865,0.4356565,0.531625,0.8023375,0.9027,298.436096164,344.836352866,0.19615,0.196775,0.0019337975,0.002416925,29.948314163,17.3423754751,146474.05835,399.274078096,332.973786839,66.3002912573
1800000,41.553,5889510.0,16075.05,13383.4,2691.65,366.37584331,0.421600243902,0.535829268293,0.769743902439,0.856024390244,287.798955551,331.870141747,0.213926829268,0.192904878049,0.00188654390244,0.00231558536585,28.8493730898,16.6058287007,141734.892788,386.856544654,322.080234881,64.7763097731
1700000,46.637,6186010.0,17004.44,14155.9,2848.54,363.787928329,0.39438826087,0.536586956522,0.722215869565,0.808,260.283251496,300.355940562,0.208043478261,0.195347826087,0.00185568695652,0.00231013043478,25.8139031241,14.8639706671,132641.679353,364.612646611,303.533674979,61.078971632
1600000,45.635,6002260.0,16487.76,13634.8,2852.96,364.043387337,0.391193333333,0.557955555556,0.687958,0.7614,272.819108141,312.387421935,0.202911111111,0.194377777778,0.001962,0.00241384444444,26.8725977868,15.2990467843,131527.555604,361.296373398,298.779445601,62.5169277966
1500000,43.635,5626890.0,15623.97,12847.3,2776.67,360.144700739,0.38342744186,0.575139534884,0.654225581395,0.713465116279,280.029792598,318.806004354,0.193046511628,0.195790697674,0.00206661162791,0.00250320930233,27.3680990031,15.7233642718,128953.5923,358.060501891,294.426492495,63.6340093961
1400000,43.647,5500540.0,15402.86,12598.7,2804.16,357.111601352,0.374915348837,0.601906976744,0.611577906977,0.666581395349,287.65275964,324.757715307,0.191504651163,0.197697674419,0.00216626511628,0.00261895348837,27.8846656128,15.9621967146,126023.323482,352.896189887,288.649849932,64.2463399546
1300000,44.707,5404880.0,15194.2,12342.2,2852.0,355.719945769,0.359403636364,0.616409090909,0.5714,0.618818181818,283.603015188,318.983604357,0.1818,0.196159090909,0.00223036590909,0.00265965909091,27.2766233476,15.5966403471,120895.609189,339.861766614,276.0686246,63.7931420136
1200000,44.732,5280460.0,14589.55,11700.6,2888.95,361.934398251,0.351334545455,0.645659090909,0.536442954545,0.571,288.821872485,322.176517929,0.145686363636,0.200454545455,0.00239201363636,0.002831,27.5475274971,15.6262407225,118046.588572,326.154654386,261.571134758,64.583519628
