# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000,19.105,1696.6,5782.01,5264.7,517.31,0.293427372142,0.000263947368421,0.447473684211,0.000814789473684,1.24368421053,0.0639884846899,0.403454593038,0.844263157895,0.205473684211,0.00150578947368,0.00987368421053,0.0713425804763,0.0677780685684,88.8039780162,302.643810521,275.566605601,27.0772049202
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2100000,19.105,6438.2,5720.37,5202.6,517.77,1.1254866381,0.0010022,0.431631578947,0.00367889473684,0.996789473684,0.0570060193667,0.37922009945,0.849105263158,0.202263157895,0.00111282105263,0.00728994736842,0.071400157027,0.0676629154672,336.990316671,299.417429992,272.316147605,27.1012823868
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2000000,19.161,703.3,3472.55,3043.2,429.35,0.202531281047,0.000109157894737,0.390894736842,0.000281789473684,0.943526315789,0.0587234486718,0.403006106153,0.853368421053,0.178947368421,0.00163736842105,0.0111357894737,0.0677469860654,0.0638380042795,36.704764887,181.230102813,158.822608423,22.4074943896
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1900000,19.151,1144.1,3251.67,2818.6,433.07,0.351849972476,0.000177473684211,0.389473684211,0.000534,0.903473684211,0.0572189441805,0.393817555219,0.855947368421,0.188473684211,0.00150378947368,0.0104276842105,0.0705185107827,0.0668111325779,59.7410056916,169.791133622,147.177693071,22.6134405514
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000,19.184,974.9,3102.69,2670.0,432.69,0.314211216718,0.000151136842105,0.373631578947,0.000455526315789,0.853263157895,0.0572404086739,0.414876980817,0.861789473684,0.161157894737,0.00150731578947,0.0108884210526,0.0699332777314,0.0660915346122,50.8183903253,161.733215179,139.178482068,22.5547331109
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000,19.189,984.9,3003.09,2587.4,415.69,0.327962198935,0.0001527,0.386842105263,0.000449578947368,0.801789473684,0.0599718588775,0.420292876127,0.856105263158,0.165052631579,0.00160263157895,0.01117,0.0624316014383,0.0584553650529,51.3262806816,156.500599302,134.837667414,21.6629318881
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1600000,19.155,688.1,3171.17,2738.2,432.97,0.216986159682,0.000106836842105,0.468736842105,0.000227789473684,0.761052631579,0.0584964761159,0.384233881493,0.847736842105,0.192315789474,0.00165736842105,0.0108821052632,0.0710258418168,0.0671260767424,35.9227355782,165.55311929,142.949621509,22.6034977813
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1500000,19.191,909.0,3094.16,2660.9,433.26,0.293779248649,0.000140794736842,0.418684210526,0.000383052631579,0.711684210526,0.0606377989683,0.420665937158,0.856736842105,0.177894736842,0.00155231578947,0.0108136842105,0.0695899119379,0.0656557761451,47.3659527904,161.229743109,138.653535511,22.5762075973
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1400000,19.208,731.3,2939.43,2516.6,422.83,0.248789731342,0.000113236842105,0.408,0.000280210526316,0.663789473684,0.0652384423157,0.440910037484,0.852210526316,0.169421052632,0.00176168421053,0.0119373684211,0.063083090379,0.0589910453978,38.0726780508,153.031549354,131.018325698,22.0132236568
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1300000,19.185,682.1,3044.19,2610.2,433.99,0.224066171954,0.000105757894737,0.468210526316,0.000225421052632,0.618842105263,0.0548240813135,0.382173573104,0.856894736842,0.187842105263,0.00156526315789,0.0109115789474,0.0706228824603,0.0668803752932,35.553818087,158.675527756,136.054209017,22.6213187386
