# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000,26.416,7086000.0,16303.3,13807.6,2495.7,434.635932603,0.798076923077,0.721423076923,1.10734615385,1.22884615385,415.414900061,827.453058752,0.496846153846,0.460576923077,0.00154076923077,0.00306307692308,45.1707298607,34.6589188371,268246.517262,617.17519685,522.698364627,94.4768322229
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2100000,27.514,6898500.0,15189.0,12664.8,2524.2,454.177365198,0.745633333333,0.802925925926,0.91842962963,0.99962962963,397.077851276,783.648324489,0.489,0.459814814815,0.00156925925926,0.00308111111111,42.6793632333,32.2068764992,250726.902668,552.04623101,460.303845315,91.7423856946
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2000000,28.467,6830920.0,13881.94,11336.8,2545.14,492.07243368,0.713916428571,0.8075,0.868132142857,0.949892857143,383.925949345,755.769838761,0.4965,0.455607142857,0.00163785714286,0.00329642857143,41.3061790846,31.7098394632,239959.251063,487.650261707,398.243580286,89.4066814206
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1900000,28.433,6797690.0,13352.95,10806.4,2546.55,509.077769332,0.711248928571,0.835892857143,0.834589285714,0.902357142857,382.168255196,754.556325397,0.498964285714,0.456678571429,0.00164928571429,0.00336107142857,41.0681954067,31.4521154996,239077.480393,469.62860057,380.065416945,89.5631836247
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000,30.451,6986650.0,13713.99,11067.2,2646.79,509.454214273,0.682161666667,0.850066666667,0.787683333333,0.855,369.01940823,723.329283111,0.4954,0.454733333333,0.001654,0.00334833333333,39.1866605366,29.7315359102,229439.09888,450.36254967,363.442908279,86.9196413911
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000,30.495,6925310.0,13432.33,10783.4,2648.93,515.57026964,0.675595333333,0.8813,0.75127,0.8066,367.787834071,721.157566814,0.495633333333,0.456633333333,0.001682,0.00343566666667,39.0239383505,29.4189211346,227096.573209,440.476471553,353.612067552,86.8644040007
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1600000,31.523,6884510.0,13451.76,10751.2,2700.56,511.792508936,0.649917741935,0.907161290323,0.70385483871,0.761129032258,357.225517876,695.866510167,0.491258064516,0.455419354839,0.00168161290323,0.00336483870968,37.7014560797,28.7325762142,218396.408971,426.728420518,341.058909368,85.6695111506
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1500000,31.586,6709230.0,13140.2,10472.4,2667.8,510.588118902,0.631535806452,0.933838709677,0.663778064516,0.712774193548,348.429050845,678.854555816,0.49135483871,0.457129032258,0.00170290322581,0.00343032258065,36.6721332236,27.8770657886,212411.511429,416.013423669,331.551953397,84.4614702716
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1400000,33.565,6852160.0,13524.68,10743.9,2780.78,506.64119225,0.607193939394,0.96,0.621342121212,0.666272727273,337.507224788,652.92417697,0.486696969697,0.458151515152,0.00171787878788,0.00341636363636,35.2159094295,26.9812602413,204145.985401,402.939967228,320.092358111,82.8476091166
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1300000,34.606,6716020.0,13385.97,10590.9,2795.07,501.720831587,0.577537352941,0.988794117647,0.573875294118,0.618705882353,322.955267873,622.149338265,0.484352941176,0.459705882353,0.00172,0.003415,33.6821649425,25.6922498989,194070.970352,386.81066867,306.042304803,80.7683638675
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1200000,36.639,6751530.0,13606.06,10740.7,2865.36,496.21492188,0.548100277778,1.01563888889,0.529851388889,0.571,308.937743934,591.432626436,0.479555555556,0.459527777778,0.00172277777778,0.00336527777778,31.8131499222,24.0836540299,184271.67772,371.354567537,293.149376348,78.2051911897
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2101000,33.383,6971300.0,18081.0,15309.5,2771.5,385.559427023,0.621545454545,0.898212121212,0.689181818182,1.22696969697,322.520444538,590.420273792,0.453363636364,0.477939393939,0.0015403030303,0.00281727272727,34.4229098643,25.5201749393,208827.846509,541.622981757,458.601683492,83.0212982656
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2100000,38.41,7145900.0,18147.3,15115.7,3031.6,393.772076287,0.553584210526,0.973368421053,0.565289473684,0.999263157895,293.249153866,530.148398854,0.442526315789,0.477473684211,0.00158368421053,0.00284289473684,30.7531892736,22.8935173132,186042.697214,472.462900286,393.53553762,78.927362666
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2000000,39.469,7087000.0,15866.16,12883.9,2982.26,446.673927403,0.534223076923,0.988769230769,0.538987179487,0.951487179487,283.853150574,513.580278193,0.447230769231,0.47858974359,0.00156417948718,0.00282820512821,29.6592262282,22.0588309813,179558.640959,401.990422864,326.430869797,75.559553067
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1900000,41.455,7045830.0,15433.58,12407.1,3026.48,456.525964812,0.505431707317,0.994268292683,0.505597560976,0.903585365854,268.177300687,485.113979013,0.448682926829,0.471926829268,0.00156804878049,0.00284073170732,27.8557471958,20.6320106139,169963.333735,372.297189724,299.29079725,73.0063924738
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1800000,41.534,7034540.0,15346.13,12281.4,3064.73,458.391789982,0.504013170732,1.01507317073,0.488697560976,0.855658536585,272.301487938,488.209659556,0.446609756098,0.472829268293,0.00164341463415,0.00301804878049,28.1973804594,21.0366206,169368.228439,369.483555641,295.695093177,73.7884624645
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1700000,43.577,7035370.0,15453.96,12328.2,3125.76,455.24706936,0.480420930233,1.04060465116,0.45976744186,0.808720930233,260.421782133,466.424948941,0.443976744186,0.470255813953,0.0015988372093,0.00287209302326,26.7534479198,19.8673612227,161446.864171,354.63570232,282.906120201,71.729582119
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1600000,47.556,7003300.0,15720.06,12495.0,3225.06,445.500844144,0.447778695652,1.03747826087,0.424933478261,0.761086956522,239.161199428,425.775927328,0.442717391304,0.474217391304,0.00166413043478,0.00304413043478,24.3572630162,18.170851207,147264.277904,330.55892001,262.742871562,67.8160484481
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1500000,45.643,6998880.0,15536.78,12309.7,3227.08,450.471719365,0.456216888889,1.08615555556,0.413595555556,0.713333333333,254.37504108,449.392020682,0.439066666667,0.470977777778,0.00169688888889,0.00309644444444,25.7108428456,19.0851609228,153339.613961,340.397870429,269.69524352,70.7026269088
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1400000,49.668,7013980.0,16049.43,12690.8,3358.63,437.023620153,0.42002122449,1.09479591837,0.378422653061,0.666795918367,236.096279295,415.563340581,0.435673469388,0.470632653061,0.00170408163265,0.00306265306122,23.5751389224,17.4963558025,141217.282758,323.134211162,255.512603688,67.6216074736
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1300000,51.777,7002930.0,16030.7,12598.2,3432.5,436.844928793,0.402575098039,1.12360784314,0.353415098039,0.618784313725,228.656932615,399.590551789,0.431784313725,0.471647058824,0.00172941176471,0.00310901960784,22.5408192827,16.6520462754,135251.752709,309.610444792,243.316530506,66.2939142863
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1200000,53.803,6977820.0,16332.31,12819.4,3512.91,427.240237297,0.385860188679,1.15464150943,0.32912509434,0.571,223.89346319,387.924465179,0.426754716981,0.465735849057,0.00175716981132,0.00311943396226,21.7519469175,16.1165176663,129692.024608,303.557608312,238.265524227,65.2920840845
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2101000,38.309,6845100.0,19615.9,16527.3,3088.6,348.956713686,0.531710526316,0.920263157895,0.576447368421,1.23131578947,303.349082461,581.142812394,0.475526315789,0.453447368421,0.00170447368421,0.00324921052632,31.8254196142,22.6395886084,178681.249837,512.044167167,431.420814952,80.6233522149
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2100000,41.392,6742400.0,19328.9,16114.2,3214.7,348.824816725,0.482682926829,1.02356097561,0.471195121951,0.999902439024,282.2526092,535.24835717,0.471707317073,0.45312195122,0.00173219512195,0.00327804878049,29.0635871666,20.8276961732,162891.379977,466.971878624,389.307112486,77.6647661384
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2000000,44.451,6815000.0,17524.9,14255.0,3269.9,388.875257491,0.456059090909,1.01327272727,0.447552272727,0.951659090909,267.804998763,506.888483949,0.467,0.451409090909,0.0017525,0.00329227272727,27.4326786799,19.6470270635,153314.886054,394.252097816,320.690198196,73.5618996198
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1900000,44.44,6708600.0,16608.55,13368.1,3240.45,403.924484678,0.449286363636,1.04179545455,0.428654545455,0.904659090909,265.297029703,502.297479748,0.467522727273,0.449568181818,0.00175590909091,0.00330568181818,27.1226372637,19.1408640864,150958.59586,373.729747975,300.812331233,72.9174167417
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1800000,46.47,6757000.0,16893.25,13548.6,3344.65,399.982241428,0.432758695652,1.05532608696,0.407895652174,0.856891304348,257.497310093,484.809554551,0.464195652174,0.450195652174,0.001775,0.00331913043478,26.1422423069,18.6470841403,145405.638046,363.53023456,291.555842479,71.9743920809
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1700000,46.465,6711100.0,16552.07,13213.2,3338.87,405.453819371,0.429680434783,1.09002173913,0.39167173913,0.809608695652,256.317658453,484.538900247,0.467086956522,0.44952173913,0.00177239130435,0.00333413043478,25.9855805445,18.495641881,144433.444528,356.226622189,284.368879802,71.8577423867
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1600000,48.529,6649200.0,16689.4,13277.3,3412.1,398.40857071,0.40734375,1.10816666667,0.366108333333,0.761875,246.310453543,460.942941334,0.462291666667,0.4501875,0.00179333333333,0.00334041666667,24.7287189103,17.6933380041,137014.980733,343.905705867,273.595169898,70.3105359682
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1500000,51.6,6772900.0,17186.1,13649.0,3537.1,394.091736927,0.3903,1.13111764706,0.343360784314,0.713941176471,236.660852713,443.428294574,0.462254901961,0.448078431373,0.00180568627451,0.00336411764706,23.4937984496,16.7765503876,131257.751938,333.063953488,264.515503876,68.5484496124
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1400000,52.608,6656030.0,17074.83,13526.6,3548.23,389.815301236,0.376301923077,1.16140384615,0.322605769231,0.666807692308,231.20799118,429.961222628,0.463634615385,0.444673076923,0.00181923076923,0.00338846153846,22.7187309915,16.0290069951,126521.251521,324.567176095,257.120590024,67.4465860706
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1300000,55.648,6724970.0,17542.62,13847.7,3694.92,383.350377538,0.359350909091,1.18385454545,0.301876363636,0.618981818182,225.053550891,415.010422657,0.458927272727,0.441763636364,0.00185149090909,0.00341527272727,21.8312607821,15.55698318,120848.368315,315.24259632,248.844522714,66.3980736055
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1200000,58.048,6723280.0,17719.55,13964.1,3755.45,379.427242791,0.344785263158,1.21805263158,0.280101052632,0.571,216.511507718,398.239388093,0.459964912281,0.444666666667,0.00189385964912,0.00354263157895,20.6327694322,14.6510301819,115822.767365,305.256856395,240.561259647,64.6955967475
0x000000000000000FFFFF000000000000000FFFFF_2101000,66.516,6691600.0,27413.5,23086.3,4327.2,244.098710489,0.299363636364,1.04454545455,0.286378787879,1.22878787879,187.575921583,343.64664141,0.453651515152,0.446348484848,0.00186333333333,0.00341136363636,18.9588971075,11.5003908834,100601.359072,412.133922665,347.07889831,65.055024355
0x000000000000000FFFFF000000000000000FFFFF_2100000,73.516,6717400.0,29565.6,24934.5,4631.1,227.203236193,0.271821917808,1.13584931507,0.239528767123,0.999890410959,175.32373905,315.264704282,0.443068493151,0.443863013699,0.00192315068493,0.00345068493151,17.253931117,10.4567713151,91373.3064911,402.16551499,339.171064802,62.9944501877
0x000000000000000FFFFF000000000000000FFFFF_2000000,79.689,6767600.0,26059.5,21465.5,4594.0,259.69799881,0.252672151899,1.12596202532,0.224172151899,0.951898734177,163.480530563,294.917742725,0.443379746835,0.442341772152,0.00193708860759,0.00347392405063,16.0767483592,9.75002823476,84925.146507,327.015020894,269.365909975,57.6491109187
0x000000000000000FFFFF000000000000000FFFFF_1900000,81.651,6700600.0,24668.7,20022.7,4646.0,271.623555356,0.244209876543,1.14171604938,0.213512345679,0.904888888889,159.036631517,285.511506289,0.440382716049,0.441901234568,0.00195679012346,0.00348691358025,15.5322041371,9.41543888011,82063.9061371,302.123672705,245.222961139,56.9007115651
