# Label,Runtime,INST_Tot,ENERGY_Tot,ENERGY_Proc,ENERGY_DRAM,Energy_Efficiency,EXEC,IPC,FREQ,AFREQ,L3MISS_Rate,L2MISS_Rate,L3HIT,L2HIT,L3MPI,L2MPI,READ_Rate,WRITE_Rate,INST_Rate,POWER_Total,POWER_Proc,POWER_DRAM
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2101000,41.465,5173800.0,21675.3,18737.0,2938.3,238.695658192,0.371065853659,0.34236097561,1.0853902439,1.24,348.708549379,413.360665622,0.159731707317,0.627902439024,0.00271565853659,0.00322848780488,29.1040636682,19.4586277584,124775.11154,522.737248282,451.875075365,70.8621729169
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2100000,42.462,4982300.0,19693.9,16688.6,3005.3,252.986965507,0.349138095238,0.403404761905,0.882835714286,0.999547619048,349.112147332,408.68541284,0.150785714286,0.627261904762,0.00291142857143,0.00342071428571,28.6474965852,18.9155009185,117335.499976,463.800574631,393.024351185,70.7762234468
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_2000000,45.512,4986130.0,17636.66,14701.7,2934.96,282.71396058,0.325966,0.388733333333,0.835946666667,0.950755555556,321.670548427,377.214800492,0.159066666667,0.620422222222,0.00287733333333,0.00346666666667,26.3784056952,17.536957286,109556.380735,387.516698893,323.029091229,64.4876076639
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1900000,48.57,5073050.0,17550.05,14480.8,3069.25,289.061854525,0.310847083333,0.392104166667,0.791414583333,0.903041666667,311.138151122,364.161004735,0.157166666667,0.6190625,0.002935,0.00356333333333,25.3723080091,16.8511838583,104448.219065,361.335186329,298.142886555,63.1922997735
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1800000,45.584,4898670.0,16324.06,13358.3,2965.76,300.08894846,0.319728888889,0.420488888889,0.757064444444,0.856644444444,324.410100035,378.83029133,0.154688888889,0.619311111111,0.00295133333333,0.00348688888889,26.3752632503,17.4482274482,107464.68059,358.109424359,293.047999298,65.0614250614
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1700000,46.588,4916650.0,16247.34,13223.5,3023.84,302.61261228,0.314497173913,0.439826086957,0.712995869565,0.808173913043,323.914098051,377.105692453,0.153543478261,0.618869565217,0.00302369565217,0.00364673913043,26.2472310466,17.3529449644,105534.687044,348.74517043,283.839186056,64.9059843737
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1600000,45.608,4860480.0,15817.92,12790.9,3027.02,307.276810099,0.317172666667,0.471666666667,0.673065777778,0.761266666667,335.483248553,389.629012454,0.150044444444,0.615755555556,0.00313777777778,0.00377822222222,27.0993685318,17.8476363796,106570.777057,346.823364322,280.452990703,66.3703736187
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1500000,48.651,4844670.0,16149.94,13033.1,3116.84,299.980681043,0.296108333333,0.466875,0.631279166667,0.7135625,312.514850671,362.59891883,0.149666666667,0.6173125,0.00310208333333,0.0037125,25.101149,16.5625167006,99580.0702966,331.9549444,267.889663111,64.0652812892
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1400000,49.7,4828320.0,16145.8,12966.7,3179.1,299.044952867,0.289064489796,0.489693877551,0.589788571429,0.666693877551,308.600201207,357.416498994,0.146959183673,0.614693877551,0.00315387755102,0.00375897959184,24.6725955734,16.2714486922,97149.2957746,324.865191147,260.899396378,63.9657947686
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1300000,50.793,4813420.0,16136.97,12887.4,3249.57,298.285241901,0.2820858,0.51388,0.5466288,0.61874,306.387297462,354.161006438,0.14606,0.61248,0.0031968,0.0038362,24.4080877286,16.0587679405,94765.4204319,317.700667415,253.723938338,63.9767290768
0xFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF_1200000,54.827,4753640.0,16499.33,13128.4,3370.93,288.111092996,0.258039444444,0.508074074074,0.504780555556,0.571,280.014591351,323.222135079,0.144314814815,0.613314814815,0.00319111111111,0.00378222222222,22.1576595473,14.6811060244,86702.5370712,300.934393638,239.451365203,61.4830284349
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2101000,43.378,4849600.0,21479.7,18503.7,2976.0,225.775965214,0.332795348837,0.399395348837,0.831395348837,1.23976744186,299.236940385,357.088846881,0.164069767442,0.650604651163,0.0026488372093,0.00316744186047,24.93683434,17.5646641155,111798.607589,495.174973489,426.568767578,68.6062059108
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2100000,49.429,4831600.0,21593.58,18344.0,3249.58,223.751689159,0.290665306122,0.434428571429,0.672510204082,0.999836734694,270.317020373,318.418337413,0.155142857143,0.643857142857,0.00270669387755,0.00319644897959,22.0610977361,15.5269376277,97748.2854195,436.860547452,371.118169496,65.7423779563
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_2000000,47.449,4743220.0,17510.48,14484.3,3026.18,270.878925078,0.297529787234,0.47085106383,0.637193617021,0.95129787234,281.344180067,332.202996902,0.162617021277,0.638765957447,0.00276063829787,0.00328808510638,23.0018967734,16.1657779932,99964.5935636,369.037914392,305.260384834,63.7775295581
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1900000,50.526,4756880.0,17075.53,13946.1,3129.43,278.578761538,0.280333,0.45998,0.608198,0.90352,264.787832007,312.575703598,0.16342,0.63856,0.0027998,0.0034154,21.5574753592,15.1080038,94147.1717532,337.955310137,276.018287614,61.9370225231
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1800000,52.533,4734860.0,17157.02,13965.6,3191.42,275.972167661,0.268007692308,0.473603846154,0.570457692308,0.85675,254.717986789,300.046256639,0.164019230769,0.63475,0.00272238461538,0.00323055769231,20.654883597,14.5073572802,90131.1556545,326.595092608,265.844326423,60.7507661851
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1700000,52.569,4742180.0,16734.53,13493.2,3241.33,283.376945752,0.268391153846,0.495923076923,0.540999615385,0.808230769231,256.49127813,301.989765832,0.160461538462,0.638557692308,0.00283480769231,0.00344076923077,20.7154787042,14.5800376648,90208.6781183,318.334569803,256.675987749,61.6585820541
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1600000,53.584,4671700.0,16611.11,13332.6,3278.51,281.239483695,0.260192641509,0.50741509434,0.509233962264,0.761094339623,253.133771275,296.799417737,0.156943396226,0.636075471698,0.00288849056604,0.00350622641509,20.309514034,14.2206442222,87184.6073455,310.00130636,248.816810988,61.1844953718
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1500000,53.616,4703760.0,16305.64,12969.6,3336.04,288.474417441,0.261032264151,0.544358490566,0.477833773585,0.71358490566,257.488995822,301.706580125,0.156358490566,0.63541509434,0.00293509433962,0.00355811320755,20.5392793196,14.4468815279,87730.5282005,304.118919725,241.897940913,62.2209788123
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1400000,58.709,4742780.0,16996.36,13470.7,3525.66,279.046807669,0.240367758621,0.536293103448,0.44675862069,0.666672413793,236.325776286,276.8093478,0.154793103448,0.634982758621,0.00291931034483,0.00351017241379,18.724982541,13.1866323732,80784.547514,289.501779966,229.448636495,60.0531434703
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1300000,59.751,4666400.0,16764.47,13184.4,3580.07,278.350583108,0.232432542373,0.558372881356,0.414354067797,0.618847457627,234.185536644,273.416344496,0.152898305085,0.631661016949,0.00298796610169,0.00360406779661,18.4103697009,12.8662281803,78097.4376998,280.572207997,220.655721243,59.9164867534
0x00000FFFFFFFFFFFFFFF00000FFFFFFFFFFFFFFF_1200000,61.812,4676790.0,17027.24,13337.4,3689.84,274.665183553,0.225216393443,0.587475409836,0.381626229508,0.571,229.212774219,267.027438038,0.150704918033,0.629901639344,0.00303032786885,0.00364573770492,17.8547693005,12.5069889342,75661.5220346,275.468193878,215.773636187,59.6945576911
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2101000,36.275,4362600.0,17533.6,14845.0,2688.6,248.813706255,0.357666666667,0.63275,0.565555555556,1.23194444444,311.536871123,381.585113715,0.183611111111,0.680305555556,0.00258666666667,0.00316777777778,27.1757408684,21.0640937285,120264.645072,483.352170917,409.235010338,74.1171605789
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2100000,40.321,4279600.0,17570.0,14705.4,2864.6,243.574274331,0.315955,0.6841,0.458925,0.999825,288.675876094,346.13724858,0.1671,0.67705,0.00270725,0.00324925,24.3984524193,18.7817762456,106138.240619,435.753081521,364.708216562,71.0448649587
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_2000000,40.349,4236500.0,15317.63,12566.5,2751.13,276.576728906,0.3121775,0.71225,0.4380125,0.9515,287.538724628,345.614513371,0.17095,0.675725,0.00272075,0.0032795,24.3232793873,18.7166968202,104996.406355,379.628491412,311.445141144,68.1833502689
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1900000,41.373,4251900.0,14722.36,11917.2,2805.16,288.805599102,0.305758536585,0.733658536585,0.415617073171,0.904658536585,283.796195586,340.238803084,0.167463414634,0.67487804878,0.00274975609756,0.00330146341463,23.8587967998,18.323302637,102769.922413,355.844632973,288.042926546,67.8017064269
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1800000,45.438,4255300.0,15250.4,12313.9,2936.5,279.028746787,0.278686666667,0.703244444444,0.395895555556,0.856844444444,260.469210793,311.600422554,0.165311111111,0.672644444444,0.00277266666667,0.00332088888889,21.7635019147,16.6367357718,93650.6888507,335.630969673,271.004445618,64.6265240548
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1700000,43.409,4221500.0,14727.68,11827.8,2899.88,286.637134973,0.289444186047,0.774813953488,0.37276744186,0.808953488372,272.222350204,324.317537838,0.162976744186,0.674162790698,0.00277790697674,0.00331627906977,22.584256721,17.4604344721,97249.4183234,339.277108434,272.473450206,66.8036582276
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1600000,46.461,4286300.0,15146.45,12108.4,3038.05,282.990403692,0.27457826087,0.788826086957,0.348067391304,0.761760869565,260.545403672,309.291663976,0.161413043478,0.669869565217,0.00279673913043,0.00333130434783,21.4061255677,16.4798433094,92255.8705151,326.003529842,260.614278642,65.3892511999
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1500000,48.497,4229110.0,15199.77,12096.1,3103.67,278.235131189,0.259552083333,0.796875,0.325535416667,0.713875,248.984473266,295.024434501,0.161625,0.6605,0.002821875,0.00335895833333,20.3049673176,15.5840567458,87203.5383632,313.416706188,249.419551725,63.9971544632
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1400000,49.534,4228000.0,15003.58,11843.8,3159.78,281.799410541,0.253730612245,0.830448979592,0.305046938776,0.666836734694,246.711753543,291.387733678,0.16193877551,0.660469387755,0.00284875510204,0.00338673469388,19.93559979,15.3250292728,85355.5133847,302.894577462,239.104453507,63.7901239553
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1300000,53.602,4262640.0,15351.68,12028.5,3323.18,277.666027432,0.236613584906,0.825962264151,0.283958490566,0.618924528302,231.614305436,273.469273535,0.16241509434,0.659924528302,0.00290320754717,0.00351094339623,18.6113950972,14.2881422335,79523.898362,286.401253685,224.403940151,61.9973135331
0x0000000000FFFFFFFFFF0000000000FFFFFFFFFF_1200000,53.625,4242750.0,15110.07,11746.1,3363.97,280.789566163,0.235406603774,0.894547169811,0.260488679245,0.571,235.092773893,276.013053613,0.157735849057,0.658037735849,0.00296113207547,0.0035558490566,18.6337156177,14.2531655012,79118.8811189,281.772867133,219.041491841,62.7313752914
0x000000000000000FFFFF000000000000000FFFFF_2101000,47.388,4044400.0,19262.6,16123.8,3138.8,209.961272102,0.253468085106,0.886659574468,0.285723404255,1.2270212766,205.389550097,252.490081877,0.186680851064,0.710829787234,0.00240531914894,0.00295765957447,17.9201485608,14.3833881995,85346.5012239,406.486874314,340.250696379,66.2361779353
